image_path,label
plantGuard_dataset/images/Tomato___Septoria_leaf_spot/1a7ed123-f4fd-4c7d-8c9d-69eed7938280.JPG,Tomato___Septoria_leaf_spot
plantGuard_dataset/images/Strawberry___healthy/d552a14c-f5a3-4ef6-b433-4c2300c6dd10.JPG,Strawberry___healthy
"plantGuard_dataset/images/Pepper,_bell___healthy/0d3a7516-92f6-4872-81b9-50bd5543b7cd.JPG","Pepper,_bell___healthy"
plantGuard_dataset/images/Potato___Early_blight/bf0704a4-a344-4bd9-b95c-b98c8a00882f.JPG,Potato___Early_blight
plantGuard_dataset/images/Strawberry___healthy/d2d4bc78-3d2d-46c6-858d-e5403d3887c1.JPG,Strawberry___healthy
plantGuard_dataset/images/Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/d8da61f9-a892-4860-84a6-7710e6befe61.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
plantGuard_dataset/images/Tomato___Tomato_Yellow_Leaf_Curl_Virus/c077da84-07bb-4d86-814b-20ebf47fd255.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus
plantGuard_dataset/images/Tomato___Tomato_Yellow_Leaf_Curl_Virus/53fd1f9c-a1d8-4508-a1ea-a1c54c56f481.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus
plantGuard_dataset/images/Grape___Black_rot/a5d48eed-3c36-41ab-beaa-412ba5482244.JPG,Grape___Black_rot
plantGuard_dataset/images/Grape___Esca_(Black_Measles)/544bce00-5298-452e-8ac8-55c045363a6e.JPG,Grape___Esca_(Black_Measles)
plantGuard_dataset/images/Soybean___healthy/032ea973-5a03-4e15-b63f-8df3a9fb7d23.JPG,Soybean___healthy
plantGuard_dataset/images/Tomato___Septoria_leaf_spot/08823ff6-7b92-458f-ab81-e1518cdf00fd.JPG,Tomato___Septoria_leaf_spot
plantGuard_dataset/images/Orange___Haunglongbing_(Citrus_greening)/d4a3cdb2-3cda-46d3-9f09-17390604b093.JPG,Orange___Haunglongbing_(Citrus_greening)
plantGuard_dataset/images/Tomato___Target_Spot/f6c68613-eaf6-450a-9ab6-190d27e95f31.JPG,Tomato___Target_Spot
plantGuard_dataset/images/Blueberry___healthy/e3553a66-b175-40de-9ac9-218fe1b763e4.JPG,Blueberry___healthy
plantGuard_dataset/images/Orange___Haunglongbing_(Citrus_greening)/8207eeec-439e-410c-913f-0fdfaf71099e.JPG,Orange___Haunglongbing_(Citrus_greening)
plantGuard_dataset/images/Tomato___Spider_mites Two-spotted_spider_mite/4966f758-1e3f-447d-bd85-d6ce828ecb4f.JPG,Tomato___Spider_mites Two-spotted_spider_mite
plantGuard_dataset/images/Corn_(maize)___healthy/8c80154f-e67b-4166-98c7-22952927f107.JPG,Corn_(maize)___healthy
"plantGuard_dataset/images/Pepper,_bell___healthy/7f3133bd-5fa8-4cec-aaf6-0a576dee9821.JPG","Pepper,_bell___healthy"
plantGuard_dataset/images/Potato___Early_blight/4eb4969c-5bd2-4920-9267-efcf92d44e7e.JPG,Potato___Early_blight
plantGuard_dataset/images/Grape___Leaf_blight_(Isariopsis_Leaf_Spot)/b24f8dca-c446-428b-812d-d26fb100d6b1.JPG,Grape___Leaf_blight_(Isariopsis_Leaf_Spot)
plantGuard_dataset/images/Tomato___Late_blight/eca1bb01-f6c9-4481-9a12-db8268160d21.JPG,Tomato___Late_blight
plantGuard_dataset/images/Corn_(maize)___Common_rust_/bebe2911-b85e-46cf-b6af-f53b13b4621e.JPG,Corn_(maize)___Common_rust_
plantGuard_dataset/images/Tomato___Bacterial_spot/c60d623c-641e-48f0-a1d3-4338de1ed8ec.JPG,Tomato___Bacterial_spot
plantGuard_dataset/images/Tomato___Tomato_Yellow_Leaf_Curl_Virus/333dec55-d35f-4a3f-8414-19ee654059de.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus
plantGuard_dataset/images/Grape___Esca_(Black_Measles)/e0e14169-febf-488f-8244-552364515f55.JPG,Grape___Esca_(Black_Measles)
plantGuard_dataset/images/Tomato___Target_Spot/2b0f0842-dc86-4fed-8327-916c15b22cbd.JPG,Tomato___Target_Spot
plantGuard_dataset/images/Potato___Late_blight/511adafd-4a59-40f5-8382-bedc3cc235bd.JPG,Potato___Late_blight
plantGuard_dataset/images/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/110540d3-687f-4329-9e8c-a5500a5c6501.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
plantGuard_dataset/images/Grape___healthy/519c71fd-9462-4257-9f85-fc30e3af8752.JPG,Grape___healthy
plantGuard_dataset/images/Tomato___Tomato_Yellow_Leaf_Curl_Virus/2421e561-92ad-497b-a3de-c3ed797a25d2.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus
plantGuard_dataset/images/Tomato___healthy/a7b650bd-3e77-48d8-81bc-2aff29a75bb6.JPG,Tomato___healthy
plantGuard_dataset/images/Blueberry___healthy/c6f1838a-63d3-485c-9b18-ef3335f98354.JPG,Blueberry___healthy
"plantGuard_dataset/images/Pepper,_bell___healthy/119f3c6e-6217-4429-882d-e692014b2856.JPG","Pepper,_bell___healthy"
plantGuard_dataset/images/Soybean___healthy/c290e035-51fe-4c7a-80a3-9925b7f6200a.JPG,Soybean___healthy
plantGuard_dataset/images/Apple___Apple_scab/64fe9c67-ce00-4b99-bf8a-d6ba45a1cbe1.JPG,Apple___Apple_scab
plantGuard_dataset/images/Potato___Late_blight/b0ef872e-d34d-4f3f-8727-e78c689604e8.JPG,Potato___Late_blight
plantGuard_dataset/images/Tomato___Spider_mites Two-spotted_spider_mite/6d5f8113-44d9-4775-9373-809544d46ad5.JPG,Tomato___Spider_mites Two-spotted_spider_mite
plantGuard_dataset/images/Orange___Haunglongbing_(Citrus_greening)/3ab0f4d8-642a-4fdb-bcab-e598f2b1e349.JPG,Orange___Haunglongbing_(Citrus_greening)
plantGuard_dataset/images/Corn_(maize)___Northern_Leaf_Blight/cda68ac1-61f1-45c2-9c7e-2569330b57a3.JPG,Corn_(maize)___Northern_Leaf_Blight
plantGuard_dataset/images/Cherry_(including_sour)___Powdery_mildew/ef4aa496-667c-4302-aa73-7739352d6553.JPG,Cherry_(including_sour)___Powdery_mildew
plantGuard_dataset/images/Soybean___healthy/0f22af23-a7a7-440c-b896-68ea56bb8a79.JPG,Soybean___healthy
plantGuard_dataset/images/Soybean___healthy/5a93b1a3-8e4a-42ca-bd49-42f401e3c8a4.JPG,Soybean___healthy
plantGuard_dataset/images/Strawberry___Leaf_scorch/d85ed84b-699e-4245-b06a-23d789aff36a.JPG,Strawberry___Leaf_scorch
plantGuard_dataset/images/Orange___Haunglongbing_(Citrus_greening)/5169690d-0777-4bac-94d5-55e03e4be506.JPG,Orange___Haunglongbing_(Citrus_greening)
plantGuard_dataset/images/Tomato___Septoria_leaf_spot/204403fd-af84-4a12-8358-999cad159055.JPG,Tomato___Septoria_leaf_spot
plantGuard_dataset/images/Grape___Esca_(Black_Measles)/81e85174-1602-409e-a3ea-52af8ba68c2d.JPG,Grape___Esca_(Black_Measles)
plantGuard_dataset/images/Grape___Esca_(Black_Measles)/7d39415e-9350-4b8b-b189-09e1b5f7002f.JPG,Grape___Esca_(Black_Measles)
plantGuard_dataset/images/Blueberry___healthy/0df19d8a-e085-4b0d-b4f1-85f292ddbf46.JPG,Blueberry___healthy
plantGuard_dataset/images/Tomato___Tomato_Yellow_Leaf_Curl_Virus/51325b92-60c1-4332-87e0-267b33234c2b.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus
plantGuard_dataset/images/Tomato___Bacterial_spot/48feca2b-2fdf-43e2-b70b-3a5070555d27.JPG,Tomato___Bacterial_spot
"plantGuard_dataset/images/Pepper,_bell___healthy/051e27e4-6e52-43ec-938f-22bd029e54d7.JPG","Pepper,_bell___healthy"
plantGuard_dataset/images/Soybean___healthy/f9a620ca-85b1-4a18-b17b-da37a055aaed.JPG,Soybean___healthy
plantGuard_dataset/images/Tomato___Late_blight/69fd817e-5e7e-4eb3-b904-22080ab9d71d.JPG,Tomato___Late_blight
plantGuard_dataset/images/Tomato___Tomato_Yellow_Leaf_Curl_Virus/b78b5d70-631c-416c-b6ca-e2eb22511eb8.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus
plantGuard_dataset/images/Tomato___Tomato_Yellow_Leaf_Curl_Virus/e19b97a8-0263-4cea-ba17-db3e31ee8c91.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus
plantGuard_dataset/images/Tomato___Spider_mites Two-spotted_spider_mite/b3f7625b-bae4-4e8b-adce-b779a8949e8d.JPG,Tomato___Spider_mites Two-spotted_spider_mite
plantGuard_dataset/images/Tomato___Bacterial_spot/9edf897a-06a0-489f-a089-24e901ef1759.JPG,Tomato___Bacterial_spot
plantGuard_dataset/images/Tomato___Tomato_Yellow_Leaf_Curl_Virus/acd50f61-d428-4158-b8f2-f326d2ed8669.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus
plantGuard_dataset/images/Tomato___Tomato_Yellow_Leaf_Curl_Virus/0d8e3a9e-5561-4177-ad07-5900be34827e.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus
plantGuard_dataset/images/Squash___Powdery_mildew/4c990756-e2b9-4b55-9c9f-1a48a663e0a5.JPG,Squash___Powdery_mildew
plantGuard_dataset/images/Tomato___Bacterial_spot/ebde5f55-0c27-4b9a-a87d-5a519be3629c.JPG,Tomato___Bacterial_spot
plantGuard_dataset/images/Peach___Bacterial_spot/712a1acc-79f2-44f2-80be-eb36604de88e.JPG,Peach___Bacterial_spot
"plantGuard_dataset/images/Pepper,_bell___healthy/ef82b6ad-74e6-4d7d-ba0e-0a8573cf6293.JPG","Pepper,_bell___healthy"
plantGuard_dataset/images/Strawberry___Leaf_scorch/440a7f5f-ce96-44c7-b155-543b0b5ac26f.JPG,Strawberry___Leaf_scorch
plantGuard_dataset/images/Squash___Powdery_mildew/562396ae-58a3-4f74-9c5d-485b2f21497a.JPG,Squash___Powdery_mildew
plantGuard_dataset/images/Soybean___healthy/791c3bd1-dfd2-4c8b-9d93-b3770a9d4a11.JPG,Soybean___healthy
plantGuard_dataset/images/Soybean___healthy/74186b0d-7dba-4c77-9468-93f18d676a37.JPG,Soybean___healthy
plantGuard_dataset/images/Soybean___healthy/7ea4803f-237c-47f8-b7fd-75f4b864787d.JPG,Soybean___healthy
plantGuard_dataset/images/Orange___Haunglongbing_(Citrus_greening)/530caf0d-d5f8-49aa-ac40-7232825c378d.JPG,Orange___Haunglongbing_(Citrus_greening)
plantGuard_dataset/images/Soybean___healthy/d7d2ab4e-f9e7-4862-95b8-faf04b594f10.JPG,Soybean___healthy
plantGuard_dataset/images/Orange___Haunglongbing_(Citrus_greening)/4b3c22cf-bfc5-4e67-8e27-c87f5176b8b8.JPG,Orange___Haunglongbing_(Citrus_greening)
"plantGuard_dataset/images/Pepper,_bell___Bacterial_spot/7ea5c090-d896-4df9-a073-bd3aa7a19ae1.JPG","Pepper,_bell___Bacterial_spot"
plantGuard_dataset/images/Soybean___healthy/8469256c-251c-4728-8f01-76a910622142.JPG,Soybean___healthy
plantGuard_dataset/images/Tomato___Spider_mites Two-spotted_spider_mite/e5df053a-a2a9-4dd3-b510-bda8f68215c7.JPG,Tomato___Spider_mites Two-spotted_spider_mite
plantGuard_dataset/images/Soybean___healthy/7ac0565a-fd11-49f4-8918-d6e57a8b854e.JPG,Soybean___healthy
plantGuard_dataset/images/Tomato___Bacterial_spot/07f04f1c-e8ac-498c-9831-d72b6e4d1c09.JPG,Tomato___Bacterial_spot
plantGuard_dataset/images/Orange___Haunglongbing_(Citrus_greening)/e95511eb-9c4e-470c-b4ac-351b94604f89.JPG,Orange___Haunglongbing_(Citrus_greening)
plantGuard_dataset/images/Peach___Bacterial_spot/7c3e6e32-b943-4037-8cd1-7aaffef41906.JPG,Peach___Bacterial_spot
plantGuard_dataset/images/Blueberry___healthy/5f7429fc-f3df-4b2b-9338-99885a07edde.JPG,Blueberry___healthy
plantGuard_dataset/images/Corn_(maize)___Common_rust_/31f6b8fb-3529-405a-8213-b6ed68f6e318.JPG,Corn_(maize)___Common_rust_
plantGuard_dataset/images/Grape___Esca_(Black_Measles)/f849ef86-c2e4-4ecb-8b13-310726aeb021.JPG,Grape___Esca_(Black_Measles)
plantGuard_dataset/images/Tomato___Late_blight/502d98ea-8736-4295-afd1-d986de0523a3.JPG,Tomato___Late_blight
plantGuard_dataset/images/Orange___Haunglongbing_(Citrus_greening)/c897a05a-d737-4b6c-aba6-e61666333151.JPG,Orange___Haunglongbing_(Citrus_greening)
plantGuard_dataset/images/Peach___Bacterial_spot/93f8af84-2373-493c-a625-b18668e27a8a.JPG,Peach___Bacterial_spot
plantGuard_dataset/images/Tomato___Septoria_leaf_spot/d173ac26-9ca6-470f-8662-0e26c86bfa16.JPG,Tomato___Septoria_leaf_spot
plantGuard_dataset/images/Tomato___Late_blight/8a3950ae-1db7-4c84-be2e-ac91a0a26009.JPG,Tomato___Late_blight
plantGuard_dataset/images/Orange___Haunglongbing_(Citrus_greening)/9b6d06bf-2b98-45d1-99d7-c452d87f3368.JPG,Orange___Haunglongbing_(Citrus_greening)
plantGuard_dataset/images/Corn_(maize)___Northern_Leaf_Blight/b5a18114-c5c0-48b2-a0f8-6a0c2a321547.JPG,Corn_(maize)___Northern_Leaf_Blight
plantGuard_dataset/images/Tomato___Bacterial_spot/bcb7c964-0b15-47d8-9f54-9c4fe0141ed0.JPG,Tomato___Bacterial_spot
plantGuard_dataset/images/Cherry_(including_sour)___Powdery_mildew/ba0a48fc-e132-405b-baa0-12b0ea0d5513.JPG,Cherry_(including_sour)___Powdery_mildew
plantGuard_dataset/images/Peach___Bacterial_spot/7dbd5d48-6b6d-4c32-8243-e26e3e685edd.JPG,Peach___Bacterial_spot
plantGuard_dataset/images/Tomato___Leaf_Mold/efd95459-ae58-4971-b377-16de385de18a.JPG,Tomato___Leaf_Mold
plantGuard_dataset/images/Peach___healthy/e4ca22c2-5171-4d2f-8c2b-e1cbdfc306a8.JPG,Peach___healthy
plantGuard_dataset/images/Orange___Haunglongbing_(Citrus_greening)/ece4813f-7a05-49e1-a452-c1628360565b.JPG,Orange___Haunglongbing_(Citrus_greening)
plantGuard_dataset/images/Blueberry___healthy/66e02487-ba62-4b16-96eb-0ee8f41ae592.JPG,Blueberry___healthy
plantGuard_dataset/images/Orange___Haunglongbing_(Citrus_greening)/566e975c-8910-487d-8a74-daaa1663b1f6.JPG,Orange___Haunglongbing_(Citrus_greening)
plantGuard_dataset/images/Tomato___Target_Spot/719688d6-fc7e-48ff-bb60-136d246f9cf8.JPG,Tomato___Target_Spot
plantGuard_dataset/images/Orange___Haunglongbing_(Citrus_greening)/97b1b3ea-ae7b-42b9-bc0d-41d899ada6d3.JPG,Orange___Haunglongbing_(Citrus_greening)
plantGuard_dataset/images/Corn_(maize)___Northern_Leaf_Blight/c34aa43c-0981-4b76-8206-be7f4bd9c50a.JPG,Corn_(maize)___Northern_Leaf_Blight
plantGuard_dataset/images/Corn_(maize)___Northern_Leaf_Blight/08850673-82e5-4520-8cd7-5089d94b380c.JPG,Corn_(maize)___Northern_Leaf_Blight
"plantGuard_dataset/images/Pepper,_bell___Bacterial_spot/137dc55e-f1b3-4243-bc66-1068f3bc415f.JPG","Pepper,_bell___Bacterial_spot"
plantGuard_dataset/images/Orange___Haunglongbing_(Citrus_greening)/8d206289-f237-4ae1-96dd-99271ad5e6bb.JPG,Orange___Haunglongbing_(Citrus_greening)
plantGuard_dataset/images/Grape___Black_rot/d8a7631a-351b-4076-9cd1-c0bf93b72071.JPG,Grape___Black_rot
plantGuard_dataset/images/Orange___Haunglongbing_(Citrus_greening)/79717028-5c87-454f-a37d-f3f58610ca16.JPG,Orange___Haunglongbing_(Citrus_greening)
plantGuard_dataset/images/Tomato___Septoria_leaf_spot/05bc1a87-c74c-4de4-8fb9-8ac4c8d6ecc9.JPG,Tomato___Septoria_leaf_spot
plantGuard_dataset/images/Tomato___Target_Spot/5d491106-5143-4fa6-bb67-3fda006486a9.JPG,Tomato___Target_Spot
plantGuard_dataset/images/Orange___Haunglongbing_(Citrus_greening)/93e3e88c-b061-42e6-ae1e-503b45eaf872.JPG,Orange___Haunglongbing_(Citrus_greening)
plantGuard_dataset/images/Potato___Late_blight/55e6dcca-7ffb-4905-b223-523514e8c9ed.JPG,Potato___Late_blight
plantGuard_dataset/images/Tomato___Tomato_mosaic_virus/c5d8ab39-4a4c-4aba-a88d-2eda854c3b16.JPG,Tomato___Tomato_mosaic_virus
plantGuard_dataset/images/Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot/50117e89-5bd7-47e1-a0e3-e01214929f5d.JPG,Corn_(maize)___Cercospora_leaf_spot Gray_leaf_spot
plantGuard_dataset/images/Tomato___Tomato_Yellow_Leaf_Curl_Virus/40197930-c846-4317-8995-8b66961e777c.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus
plantGuard_dataset/images/Tomato___Tomato_Yellow_Leaf_Curl_Virus/592a23e6-7e14-4835-aba3-694844018bfd.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus
plantGuard_dataset/images/Tomato___Septoria_leaf_spot/f78ff368-2ea6-468b-a4fb-59f1a7e51bb7.JPG,Tomato___Septoria_leaf_spot
plantGuard_dataset/images/Strawberry___Leaf_scorch/b670482a-0785-4cc6-8439-0f309449571a.JPG,Strawberry___Leaf_scorch
plantGuard_dataset/images/Corn_(maize)___healthy/131baa6a-7973-4576-b669-d07f4be23a84.JPG,Corn_(maize)___healthy
plantGuard_dataset/images/Grape___Esca_(Black_Measles)/b5b5b6c6-c956-48fc-a9b4-9bf258c4c500.JPG,Grape___Esca_(Black_Measles)
plantGuard_dataset/images/Apple___Apple_scab/581e3d3b-c65a-4b0e-a693-3c722edf8169.JPG,Apple___Apple_scab
plantGuard_dataset/images/Tomato___Tomato_Yellow_Leaf_Curl_Virus/70a8da6a-8626-40c7-b53d-3b0802d6df0a.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus
plantGuard_dataset/images/Peach___Bacterial_spot/c1c1a0a3-0059-47c1-bab8-d30754a2c743.JPG,Peach___Bacterial_spot
plantGuard_dataset/images/Potato___Late_blight/952dae64-4223-4b73-a03e-1fe79e3a4f29.JPG,Potato___Late_blight
plantGuard_dataset/images/Tomato___Tomato_Yellow_Leaf_Curl_Virus/28955561-4d05-4df6-9800-e6dccead0503.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus
plantGuard_dataset/images/Tomato___Tomato_Yellow_Leaf_Curl_Virus/58a80c0a-05c2-43bb-a708-1040aa5695a4.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus
plantGuard_dataset/images/Corn_(maize)___healthy/671070f6-3057-44d0-9d2c-1079a26eb945.JPG,Corn_(maize)___healthy
plantGuard_dataset/images/Potato___Late_blight/7d788fd5-7e3f-4d5d-b116-243b5cff5f85.JPG,Potato___Late_blight
plantGuard_dataset/images/Cherry_(including_sour)___Powdery_mildew/012a445d-db09-41eb-8ad5-4dfa6475ebe5.JPG,Cherry_(including_sour)___Powdery_mildew
plantGuard_dataset/images/Soybean___healthy/8165da89-52ac-49ec-9620-c55cb993cd0a.JPG,Soybean___healthy
plantGuard_dataset/images/Tomato___Tomato_Yellow_Leaf_Curl_Virus/33f7332d-c011-4f89-a898-d720c253b238.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus
plantGuard_dataset/images/Corn_(maize)___healthy/6c3a0783-2c95-47ea-9567-f44e662c6e11.JPG,Corn_(maize)___healthy
plantGuard_dataset/images/Corn_(maize)___Northern_Leaf_Blight/6ae32844-a037-4dc4-bf9b-49418bb989c0.JPG,Corn_(maize)___Northern_Leaf_Blight
plantGuard_dataset/images/Peach___Bacterial_spot/54b4f46a-2ffa-4568-b54e-f90115442a06.JPG,Peach___Bacterial_spot
plantGuard_dataset/images/Corn_(maize)___Common_rust_/41e63b7c-7468-49e5-ab51-6401a0a76570.JPG,Corn_(maize)___Common_rust_
plantGuard_dataset/images/Cherry_(including_sour)___Powdery_mildew/81f2cadf-2920-4b33-b821-adcfe7333317.JPG,Cherry_(including_sour)___Powdery_mildew
plantGuard_dataset/images/Strawberry___healthy/5559acfe-1cbe-4675-b3eb-250fe1454484.JPG,Strawberry___healthy
"plantGuard_dataset/images/Pepper,_bell___Bacterial_spot/9eac2d17-1e65-4775-8b93-d5dd8c750818.JPG","Pepper,_bell___Bacterial_spot"
plantGuard_dataset/images/Corn_(maize)___Common_rust_/51316cf1-4f3e-4f0e-9379-396d26e9dc27.JPG,Corn_(maize)___Common_rust_
plantGuard_dataset/images/Squash___Powdery_mildew/2ebdae0d-3e2b-4922-861b-1d9ac2bbab17.JPG,Squash___Powdery_mildew
plantGuard_dataset/images/Grape___healthy/df90f8d7-2c54-4c8c-aa42-705ce3b1e753.JPG,Grape___healthy
plantGuard_dataset/images/Orange___Haunglongbing_(Citrus_greening)/2798c58b-17bc-430a-842d-08da18c3a8a0.JPG,Orange___Haunglongbing_(Citrus_greening)
plantGuard_dataset/images/Tomato___Septoria_leaf_spot/bc3b1841-3167-4566-b531-3e280da1d600.JPG,Tomato___Septoria_leaf_spot
plantGuard_dataset/images/Blueberry___healthy/36c0c440-3e7a-4a78-89ee-73734aa8947c.JPG,Blueberry___healthy
"plantGuard_dataset/images/Pepper,_bell___Bacterial_spot/b5765d18-431d-4c1c-847a-16ecc048ac21.JPG","Pepper,_bell___Bacterial_spot"
plantGuard_dataset/images/Orange___Haunglongbing_(Citrus_greening)/0f4c8e22-47d6-4911-8f23-89357b8321b8.JPG,Orange___Haunglongbing_(Citrus_greening)
plantGuard_dataset/images/Tomato___Bacterial_spot/9e1601da-b79d-45ce-8485-be78cf4c92a6.JPG,Tomato___Bacterial_spot
plantGuard_dataset/images/Soybean___healthy/68fa3045-6cf8-4aa9-bffe-287efa6a050a.JPG,Soybean___healthy
plantGuard_dataset/images/Corn_(maize)___healthy/05906d2f-8a4b-417c-b69d-a5c5b9fbb6ae.JPG,Corn_(maize)___healthy
plantGuard_dataset/images/Strawberry___healthy/078c29fe-0684-4d82-aac6-82b6e6758d33.JPG,Strawberry___healthy
plantGuard_dataset/images/Peach___Bacterial_spot/9d4c198a-2936-4b38-bf42-c481363ef640.JPG,Peach___Bacterial_spot
plantGuard_dataset/images/Tomato___Late_blight/3b74f17c-b9f6-4ec0-a1b5-0d693ebeeb44.JPG,Tomato___Late_blight
plantGuard_dataset/images/Cherry_(including_sour)___healthy/25f5b65a-ec0f-49b6-ae43-5389b830e7c0.JPG,Cherry_(including_sour)___healthy
plantGuard_dataset/images/Tomato___Tomato_Yellow_Leaf_Curl_Virus/61a57b9e-3490-42fe-b8c8-8ba0a212adb2.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus
plantGuard_dataset/images/Soybean___healthy/9db28e2e-a3f3-4179-ab4f-e81083d833c7.JPG,Soybean___healthy
plantGuard_dataset/images/Grape___Esca_(Black_Measles)/6ae5b2d7-5671-4da9-b4b4-325dd1a2ef4e.JPG,Grape___Esca_(Black_Measles)
plantGuard_dataset/images/Squash___Powdery_mildew/bd82347f-6b17-4682-9412-8e50673d93ce.JPG,Squash___Powdery_mildew
plantGuard_dataset/images/Tomato___Tomato_Yellow_Leaf_Curl_Virus/ca3c0f62-6a71-48c3-9ab3-4e98580f26bd.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus
"plantGuard_dataset/images/Pepper,_bell___Bacterial_spot/fe7a9965-a11b-4c25-a2fb-fe549a99d9e3.JPG","Pepper,_bell___Bacterial_spot"
"plantGuard_dataset/images/Pepper,_bell___Bacterial_spot/f989b424-1857-4fee-abd7-bd9c0594b4ab.JPG","Pepper,_bell___Bacterial_spot"
plantGuard_dataset/images/Orange___Haunglongbing_(Citrus_greening)/e6c10006-9d9a-4650-88cf-2ff9d2796b55.JPG,Orange___Haunglongbing_(Citrus_greening)
plantGuard_dataset/images/Potato___Late_blight/d5082b6e-07ea-4610-bbf7-306bf8b03e2c.JPG,Potato___Late_blight
plantGuard_dataset/images/Tomato___Septoria_leaf_spot/6015ee57-2acc-406c-a3a6-2536db36ca38.JPG,Tomato___Septoria_leaf_spot
plantGuard_dataset/images/Strawberry___healthy/cc53a4d4-5977-4b1c-a5b2-38799d8c7d24.JPG,Strawberry___healthy
plantGuard_dataset/images/Grape___Black_rot/aac03eb9-7502-45a0-831b-d48db4402323.JPG,Grape___Black_rot
plantGuard_dataset/images/Soybean___healthy/90e2e6e6-fd24-47e3-a1d8-179621bf4493.JPG,Soybean___healthy
plantGuard_dataset/images/Orange___Haunglongbing_(Citrus_greening)/62334725-dcdc-448a-bdb9-126f5de689ee.JPG,Orange___Haunglongbing_(Citrus_greening)
plantGuard_dataset/images/Tomato___Tomato_Yellow_Leaf_Curl_Virus/adccec49-9296-4365-a10b-6e092ee6bf2f.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus
plantGuard_dataset/images/Orange___Haunglongbing_(Citrus_greening)/91e24af5-abe3-4fda-818d-231daceaa92f.JPG,Orange___Haunglongbing_(Citrus_greening)
plantGuard_dataset/images/Tomato___Tomato_Yellow_Leaf_Curl_Virus/70c52f06-f73c-43ba-a803-7eddc800e16b.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus
"plantGuard_dataset/images/Pepper,_bell___Bacterial_spot/e3fdb107-4824-45e9-819c-ecbf73e97fac.JPG","Pepper,_bell___Bacterial_spot"
plantGuard_dataset/images/Apple___Apple_scab/fb9b188b-4fb6-4e71-8ec6-c8aff0151bc4.JPG,Apple___Apple_scab
plantGuard_dataset/images/Peach___Bacterial_spot/3ee34af9-f4c7-45f3-9c84-d94d6c4d7d49.JPG,Peach___Bacterial_spot
plantGuard_dataset/images/Corn_(maize)___Northern_Leaf_Blight/3b036718-daa9-469c-a601-c2829deaa383.JPG,Corn_(maize)___Northern_Leaf_Blight
plantGuard_dataset/images/Corn_(maize)___Common_rust_/79d9c5e6-c9ed-420d-987c-37e57289d4ab.JPG,Corn_(maize)___Common_rust_
plantGuard_dataset/images/Tomato___Spider_mites Two-spotted_spider_mite/a3446541-1bee-404d-84ba-c02ed06fe670.JPG,Tomato___Spider_mites Two-spotted_spider_mite
plantGuard_dataset/images/Grape___Black_rot/c4bddf8c-5f3e-4806-b6ad-277b0e46697d.JPG,Grape___Black_rot
plantGuard_dataset/images/Blueberry___healthy/417ec061-8d1b-477b-be08-84e2dc5a88fc.JPG,Blueberry___healthy
plantGuard_dataset/images/Corn_(maize)___healthy/fbbfde98-ebb9-4846-a721-769ebf4a650b.JPG,Corn_(maize)___healthy
plantGuard_dataset/images/Grape___Esca_(Black_Measles)/60c4fbfc-11c3-47e5-b2ff-209dc53cfca3.JPG,Grape___Esca_(Black_Measles)
plantGuard_dataset/images/Grape___Esca_(Black_Measles)/354d0452-a0df-414f-a97b-f13c0f3e3651.JPG,Grape___Esca_(Black_Measles)
plantGuard_dataset/images/Tomato___Tomato_Yellow_Leaf_Curl_Virus/b744fb63-a8bd-4d19-8b78-95143539ccfe.JPG,Tomato___Tomato_Yellow_Leaf_Curl_Virus
